Date of Sale (yyyy/mm/dd),Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,Month,Year,percent,Season,Province,GDP (USD-Billion),Total Number of Loans Approved,Added Post Codes
2019-03-22 00:00:00,"34 the saltings, annagassan, louth",,Louth,154500.0,No,No,Second-Hand Dwelling house /Apartment,None,3.0,2019.0,0.37174721189591076,Spring,Leinster,399.12,Unkown,
2018-10-17 00:00:00,"5 hawthorn dr, cabra rd, thurles",,Tipperary,110000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2018.0,0.37174721189591076,Autumn,Munster,384.85,Unkown,
2020-03-30 00:00:00,"17 sessiagh park, castlefinn, co donegal",,Donegal,147000.0,No,No,Second-Hand Dwelling house /Apartment,None,3.0,2020.0,0.38461538461538464,Spring,Ulster,425.89,Unkown,
2015-01-04 00:00:00,"105 gleann na ri, druids valley, loughlinstown d18",d18,Dublin,315000.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2015.0,0.032829940906106365,Winter,Leinster,291.46,32236.0,d18
2017-11-04 00:00:00,"apt 9 richmond way, killarney road, bray",,Wicklow,270000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2017.0,0.32573289902280134,Autumn,Leinster,334.6,Unkown,
2013-12-07 00:00:00,"30 hunterswalk, hunterswood, ballycullen road",d24,Dublin,225000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2013.0,0.032829940906106365,Winter,Leinster,238.21,19258.0,d24
2010-10-14 00:00:00,"54 moanbane park, kilcullen",,Kildare,192500.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2010.0,0.22624434389140274,Autumn,Leinster,221.66,20021.0,
2019-11-15 00:00:00,"1 battlestown, duncannon, wexford",,Wexford,407000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2019.0,0.28653295128939826,Autumn,Leinster,399.12,Unkown,
2017-01-12 00:00:00,"7 boycetown court, kilcock",,Kildare,356828.18,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,1.0,2017.0,0.22624434389140274,Winter,Leinster,334.6,Unkown,
2016-07-09 00:00:00,"8 the parklands, clarinbridge, co galway",,Galway,535000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2016.0,0.20533880903490762,Summer,Connaught,298.73,35037.0,
2018-02-14 00:00:00,"38 cloch choirneal, old coach road, balrothery",,Dublin,195000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2018.0,0.032829940906106365,Winter,Leinster,384.85,Unkown,
2017-10-04 00:00:00,"101 the meadow, ros fearna, murroe",,Limerick,140825.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,10.0,2017.0,0.29411764705882354,Autumn,Munster,334.6,Unkown,
2016-02-19 00:00:00,"132 the walled gardens, castledown estate, celbridge",,Kildare,210000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2016.0,0.22624434389140274,Winter,Leinster,298.73,35037.0,
2019-04-26 00:00:00,"16 springfort meadows, limerick rd, nenagh",,Tipperary,246000.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2019.0,0.37174721189591076,Spring,Munster,399.12,Unkown,
2020-01-31 00:00:00,"apt 38 gleann alainn, ballygarvan, cork",,Cork,185000.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2020.0,0.0946969696969697,Winter,Munster,425.89,Unkown,
2018-05-18 00:00:00,"6 the village, allen",,Kildare,484581.49,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,5.0,2018.0,0.22624434389140274,Spring,Leinster,384.85,Unkown,
2015-12-14 00:00:00,"19 aranleigh mount, rathfarnham, d14",d14,Dublin,5500.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2015.0,0.032829940906106365,Winter,Leinster,291.46,32236.0,d14
2014-05-16 00:00:00,"31 the crescent, lifford, ennis",,Clare,85000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2014.0,0.4329004329004329,Spring,Munster,258.63,31897.0,
2012-12-15 00:00:00,"clonfert, maynooth",,Kildare,432000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2012.0,0.22624434389140274,Winter,Leinster,225.51,17769.0,
2017-06-11 00:00:00,"top of the town, main street, charleville",,Cork,170000.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2017.0,0.0946969696969697,Summer,Munster,334.6,Unkown,
2021-08-10 00:00:00,"24 glencove, dunmore rd, waterford",,Waterford,275000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2021.0,0.4291845493562232,Summer,Munster,440.0,Unkown,
2015-10-22 00:00:00,"ravenscourt house, skehard road, cork",,Cork,1100000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2015.0,0.0946969696969697,Autumn,Munster,291.46,32236.0,
2010-02-25 00:00:00,"no 72 clonrooske abbey, portlaoise",,Laois,159000.0,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,2.0,2010.0,0.6578947368421052,Winter,Leinster,221.66,20021.0,
2016-03-24 00:00:00,"baranna, corrandulla, galway",,Galway,224000.0,No,No,Second-Hand Dwelling house /Apartment,None,3.0,2016.0,0.20533880903490762,Spring,Connaught,298.73,35037.0,
2016-02-15 00:00:00,"apt 1, 40 cecil st, limerick",,Limerick,25000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2016.0,0.29411764705882354,Winter,Munster,298.73,35037.0,
2017-06-30 00:00:00,"37 cluain na croise, crossbarry, cork",,Cork,307500.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2017.0,0.0946969696969697,Summer,Munster,334.6,Unkown,
2013-02-01 00:00:00,"59 corr castle, howth road, sutton",,Dublin,310000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2013.0,0.032829940906106365,Winter,Leinster,238.21,19258.0,
2015-04-12 00:00:00,"kilbraney, gusserane, new ross",,Wexford,97000.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2015.0,0.28653295128939826,Spring,Leinster,291.46,32236.0,
2012-01-08 00:00:00,"19 cuirt an fhile, roslevan, ennis",,Clare,80000.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2012.0,0.4329004329004329,Winter,Munster,225.51,17769.0,
2018-02-16 00:00:00,"142 new haven bay, flemington lane, balbriggan",,Dublin,155000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2018.0,0.032829940906106365,Winter,Leinster,384.85,Unkown,
2010-12-05 00:00:00,"15 the fairways, tubercurry",,Sligo,102703.38,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,12.0,2010.0,0.7194244604316548,Winter,Connaught,221.66,20021.0,
2011-02-14 00:00:00,"45 fan glas, kilmeaden",,Waterford,260000.0,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,2.0,2011.0,0.4291845493562232,Winter,Munster,238.66,12834.0,
2018-11-16 00:00:00,"birch lane, monmore, crossabeg",,Wexford,235000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2018.0,0.28653295128939826,Autumn,Leinster,384.85,Unkown,
2018-05-21 00:00:00,"apt 10, temple lawns, wood d9",d9,Dublin,325000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2018.0,0.032829940906106365,Spring,Leinster,384.85,Unkown,d9
2012-10-18 00:00:00,"10 carrigeenlea, cliff road, tramore",,Waterford,380000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2012.0,0.4291845493562232,Autumn,Munster,225.51,17769.0,
2014-11-07 00:00:00,"craddenstown, raharney, westmeath",,Westmeath,172500.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2014.0,0.5882352941176471,Autumn,Leinster,258.63,31897.0,
2014-04-15 00:00:00,"1 beachside green, riverchapel, courtown",,Wexford,94000.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2014.0,0.28653295128939826,Spring,Leinster,258.63,31897.0,
2012-11-27 00:00:00,"56 beverton court, donabate, co dublin",,Dublin,95000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2012.0,0.032829940906106365,Autumn,Leinster,225.51,17769.0,
2018-03-29 00:00:00,"17 dun ard, doon road, ballybunion",,Kerry,36363.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,3.0,2018.0,0.3703703703703704,Spring,Munster,384.85,Unkown,
2021-10-12 00:00:00,"26 portobello rd, portobello, d8",d8,Dublin,545000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2021.0,0.032829940906106365,Autumn,Leinster,440.0,Unkown,d8
2021-04-30 00:00:00,"7 shannon grove apartments, lisnagot, carrick on shannon",,Leitrim,27500.0,No,Yes,New Dwelling house /Apartment,None,4.0,2021.0,1.0752688172043012,Spring,Connaught,440.0,Unkown,
2017-04-10 00:00:00,"25 moy view, kildalkey, meath",,Meath,360000.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2017.0,0.25316455696202533,Spring,Leinster,334.6,Unkown,
2015-08-09 00:00:00,"10a oakview lawn, clonsilla, d15",d15,Dublin,195000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2015.0,0.032829940906106365,Summer,Leinster,291.46,32236.0,d15
2014-12-02 00:00:00,"12 seabank court, sandycove",,Dublin,400000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2014.0,0.032829940906106365,Winter,Leinster,258.63,31897.0,
2013-11-02 00:00:00,"loughnagin, letterkenny",,Donegal,225000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2013.0,0.38461538461538464,Autumn,Ulster,238.21,19258.0,
2019-03-20 00:00:00,"65 ardilaun ct, raheny",d5,Dublin,444933.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,3.0,2019.0,0.032829940906106365,Spring,Leinster,399.12,Unkown,d5
2014-10-10 00:00:00,"31 village park, kilbreck, stamullen",,Meath,176000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2014.0,0.25316455696202533,Autumn,Leinster,258.63,31897.0,
2012-01-24 00:00:00,"sleepy hollow, 9a new road, kilcoole",,Wicklow,287500.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2012.0,0.32573289902280134,Winter,Leinster,225.51,17769.0,
2010-01-07 00:00:00,"54 cosby avenue, fairgreen, portlaoise",,Laois,117000.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2010.0,0.6578947368421052,Winter,Leinster,221.66,20021.0,
2016-08-26 00:00:00,"13 carlingford parade, macken st, d2",,Dublin,405000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2016.0,0.032829940906106365,Summer,Leinster,298.73,35037.0,d2
2020-04-24 00:00:00,"66 forest hills, rathcoole, dublin",d24,Dublin,285000.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2020.0,0.032829940906106365,Spring,Leinster,425.89,Unkown,d24
2018-10-12 00:00:00,"24 grange way, pinecroft, douglas",,Cork,213000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2018.0,0.0946969696969697,Autumn,Munster,384.85,Unkown,
2020-09-24 00:00:00,"bundarragh, aughavas, corriga",,Leitrim,30000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2020.0,1.0752688172043012,Autumn,Connaught,425.89,Unkown,
2010-09-29 00:00:00,"yola  houseland, fethard-on-sea",,Wexford,320000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2010.0,0.28653295128939826,Autumn,Leinster,221.66,20021.0,
2018-07-26 00:00:00,"20 eastham square, bettystown",,Meath,263392.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,7.0,2018.0,0.25316455696202533,Summer,Leinster,384.85,Unkown,
2015-07-30 00:00:00,"8 bromley close, ardkeen village, waterford",,Waterford,173000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2015.0,0.4291845493562232,Summer,Munster,291.46,32236.0,
2021-08-17 00:00:00,"9 holly crescent, templers hall, kilbarry",,Waterford,128500.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2021.0,0.4291845493562232,Summer,Munster,440.0,Unkown,
2018-10-26 00:00:00,"110 cluain building, the moyne, enniscorthy",,Wexford,155000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2018.0,0.28653295128939826,Autumn,Leinster,384.85,Unkown,
2017-08-31 00:00:00,"14 monread brook, monread ave, naas",,Kildare,186000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2017.0,0.22624434389140274,Summer,Leinster,334.6,Unkown,
2013-04-12 00:00:00,"21 castlemartin green, bettystown",,Meath,148000.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2013.0,0.25316455696202533,Spring,Leinster,238.21,19258.0,
2011-11-24 00:00:00,"old golf links road, blackrock",,Louth,170000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2011.0,0.37174721189591076,Autumn,Leinster,238.66,12834.0,
2017-01-11 00:00:00,"st anns, 23 browningstown park east, douglas rd",,Cork,380000.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2017.0,0.0946969696969697,Winter,Munster,334.6,Unkown,
2013-03-10 00:00:00,"6 ashthorn avenue, headford",,Galway,130000.0,No,No,Second-Hand Dwelling house /Apartment,None,3.0,2013.0,0.20533880903490762,Spring,Connaught,238.21,19258.0,
2021-10-27 00:00:00,"42 beal an inbhir, shanakyle rd, kilrush",,Clare,160000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2021.0,0.4329004329004329,Autumn,Munster,440.0,Unkown,
2018-09-26 00:00:00,"11 belmont green, blackrock, dublin",,Dublin,790000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2018.0,0.032829940906106365,Autumn,Leinster,384.85,Unkown,
2018-03-10 00:00:00,"apt 12 the plaza, central park, carrick on shannon",,Leitrim,116000.0,No,No,Second-Hand Dwelling house /Apartment,None,3.0,2018.0,1.0752688172043012,Spring,Connaught,384.85,Unkown,
2021-04-16 00:00:00,"25 connawood copse, old connawood, bray",,Dublin,415120.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2021.0,0.032829940906106365,Spring,Leinster,440.0,Unkown,
2016-11-18 00:00:00,"4 main st, obriensbridge, clare",,Clare,98500.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2016.0,0.4329004329004329,Autumn,Munster,298.73,35037.0,
2015-04-09 00:00:00,"20 atlantic view, kilkee, clare",,Clare,130000.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2015.0,0.4329004329004329,Spring,Munster,291.46,32236.0,
2016-06-05 00:00:00,"apt 56 leas na mara, ballymoneen road, galway",,Galway,81299.22,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,6.0,2016.0,0.20533880903490762,Summer,Connaught,298.73,35037.0,
2019-10-25 00:00:00,"17 the maples, wexford rd, arklow",,Wicklow,248000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2019.0,0.32573289902280134,Autumn,Leinster,399.12,Unkown,
2013-06-28 00:00:00,"apartment  3, davis street, mallow",,Cork,60000.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2013.0,0.0946969696969697,Summer,Munster,238.21,19258.0,
2017-09-11 00:00:00,"11 st. edmund's square, st. loman's road, palmerstown",d20,Dublin,385000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,9.0,2017.0,0.032829940906106365,Autumn,Leinster,334.6,Unkown,d20
2017-03-15 00:00:00,"5 kilnamanagh rd, walkinstown, d12",d12,Dublin,405000.0,No,No,Second-Hand Dwelling house /Apartment,None,3.0,2017.0,0.032829940906106365,Spring,Leinster,334.6,Unkown,d12
2018-12-21 00:00:00,"5 beachside ave, riverchapel, courtown",,Wexford,170000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2018.0,0.28653295128939826,Winter,Leinster,384.85,Unkown,
2010-10-11 00:00:00,"33 the pines, ballinakill downs",,Waterford,205000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2010.0,0.4291845493562232,Autumn,Munster,221.66,20021.0,
2018-03-22 00:00:00,"bilboa cappamore, cappamore, limerick",,Limerick,110000.0,No,No,Second-Hand Dwelling house /Apartment,None,3.0,2018.0,0.29411764705882354,Spring,Munster,384.85,Unkown,
2016-04-27 00:00:00,"108 elmcastle park, kilnamanagh, d24",d24,Dublin,330000.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2016.0,0.032829940906106365,Spring,Leinster,298.73,35037.0,d24
2016-01-11 00:00:00,"5 aspen close, viewmount, waterford",,Waterford,180000.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2016.0,0.4291845493562232,Winter,Munster,298.73,35037.0,
2021-09-28 00:00:00,"clonmaine, donaskeagh, tipperary",,Tipperary,69500.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2021.0,0.37174721189591076,Autumn,Munster,440.0,Unkown,
2012-01-19 00:00:00,"157 briarwood close, clonsilla, d15",,Dublin,125500.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2012.0,0.032829940906106365,Winter,Leinster,225.51,17769.0,d15
2015-02-20 00:00:00,"6 parkgate, verdemont, blanchardstown",d15,Dublin,115000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2015.0,0.032829940906106365,Winter,Leinster,291.46,32236.0,d15
2019-10-12 00:00:00,"17 cardy rock crescent, balbriggan, dublin",,Dublin,242500.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2019.0,0.032829940906106365,Autumn,Leinster,399.12,Unkown,
2010-12-05 00:00:00,"33 osprey avenue, templeogue",d6w,Dublin,499000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2010.0,0.032829940906106365,Winter,Leinster,221.66,20021.0,d6w
2019-06-12 00:00:00,"1 shackleton vale, shackelton park, lucan",,Dublin,325991.0,No,Yes,New Dwelling house /Apartment,None,6.0,2019.0,0.032829940906106365,Summer,Leinster,399.12,Unkown,
2014-11-07 00:00:00,"phoenix house, pallis lower, gorey",,Wexford,325000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2014.0,0.28653295128939826,Autumn,Leinster,258.63,31897.0,
2013-04-02 00:00:00,"sleaveen east, macroom",,Cork,260000.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2013.0,0.0946969696969697,Spring,Munster,238.21,19258.0,
2019-09-16 00:00:00,"4 the orchard, chapel st, bandon",,Cork,208000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2019.0,0.0946969696969697,Autumn,Munster,399.12,Unkown,
2015-11-20 00:00:00,"53 foxborough ave, foxborough, lucan",,Dublin,220000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2015.0,0.032829940906106365,Autumn,Leinster,291.46,32236.0,
2018-10-08 00:00:00,"4 lower lanesboro st, roscommon town, roscommon",,Roscommon,100000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2018.0,0.7407407407407408,Autumn,Connaught,384.85,Unkown,
2019-09-25 00:00:00,"25 wellesley manor, great connell, newbridge",,Kildare,287500.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2019.0,0.22624434389140274,Autumn,Leinster,399.12,Unkown,
2017-12-04 00:00:00,"apt 2 st catherines church, bridgefoot street, d8",d8,Dublin,106567.49,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2017.0,0.032829940906106365,Winter,Leinster,334.6,Unkown,d8
2018-03-05 00:00:00,"65 woodside, dodder park rd, rathfarnham d14",d14,Dublin,545000.0,No,No,Second-Hand Dwelling house /Apartment,None,3.0,2018.0,0.032829940906106365,Spring,Leinster,384.85,Unkown,d14
2019-03-09 00:00:00,"20 somerton mews, newcastle roadq, lucan",,Dublin,312775.33,No,Yes,New Dwelling house /Apartment,None,3.0,2019.0,0.032829940906106365,Spring,Leinster,399.12,Unkown,
2015-05-29 00:00:00,"84 fernleigh dr, fernleigh, castleknock d15",d15,Dublin,225000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2015.0,0.032829940906106365,Spring,Leinster,291.46,32236.0,d15
2010-05-28 00:00:00,"36 great western villas, phibsborough",,Dublin,160000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2010.0,0.032829940906106365,Spring,Leinster,221.66,20021.0,
2016-06-07 00:00:00,"apt 111 city campus suite, lord edward street, limerick",,Limerick,110000.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2016.0,0.29411764705882354,Summer,Munster,298.73,35037.0,
2015-10-15 00:00:00,"briar hill, church rd, killiney",,Dublin,1350000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2015.0,0.032829940906106365,Autumn,Leinster,291.46,32236.0,
2016-06-04 00:00:00,"39 convent road, dalkey, co dublin",,Dublin,450000.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2016.0,0.032829940906106365,Summer,Leinster,298.73,35037.0,
2019-06-12 00:00:00,"41 ballynoe road, cobh, co cork",,Cork,230000.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2019.0,0.0946969696969697,Summer,Munster,399.12,Unkown,
2021-07-14 00:00:00,"h154 bru na sionna, shannon, co clare",,Clare,100000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2021.0,0.4329004329004329,Summer,Munster,440.0,Unkown,
2021-05-11 00:00:00,"179 beech park, easton rd, leixlip",,Kildare,390000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2021.0,0.22624434389140274,Spring,Leinster,440.0,Unkown,
2021-04-23 00:00:00,"49 balreask manor, navan, co meath",,Meath,405000.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2021.0,0.25316455696202533,Spring,Leinster,440.0,Unkown,
2015-09-17 00:00:00,"badgers hill, barrymore, athlone",,Roscommon,171285.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2015.0,0.7407407407407408,Autumn,Connaught,291.46,32236.0,
