Date of Sale (yyyy/mm/dd),Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,Month,Year
2014-04-04,"15 SUMMERFIELD, OLD BAWN, TALLAGHT DUBLIN 24",Dublin 24,Dublin,260000.0,No,No,Second-Hand Dwelling house /Apartment,None,4,2014
2017-02-23,"20 CRAIGLANDS, ARDEEVIN RD, DALKEY",None,Dublin,620000.0,No,No,Second-Hand Dwelling house /Apartment,None,2,2017
2012-09-20,"Mahanagh, Drumshanbo",None,Leitrim,37500.0,Yes,No,Second-Hand Dwelling house /Apartment,None,9,2012
2019-07-24,"TAWNAWOGGAUN, GLENHEST RD, NEWPORT",None,Mayo,295000.0,No,No,Second-Hand Dwelling house /Apartment,None,7,2019
2017-09-14,"5 NEWPARK VILLAGE, KILTOOM, ATHLONE",None,Roscommon,175000.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2017
2015-02-27,"3 GLEANN NI RI, DRUIDES VALLEY, CABINTEELY",Dublin 18,Dublin,228000.0,No,No,Second-Hand Dwelling house /Apartment,None,2,2015
2019-10-25,"34 NEWPARK, PORTLAOISE, LAOIS",None,Laois,203000.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2019
2017-09-28,"20 LOFTUS COURT, PARNELL ST, DUBLIN 1",Dublin 1,Dublin,207000.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2017
2016-07-10,"40 Fern Grove, Forest Hill, Kilnagleary",None,Cork,262610.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,7,2016
2018-10-15,"4 PALMERS CRESCENT, PALMERSTOWN, DUBLIN 20",Dublin 20,Dublin,350000.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2018
2016-05-01,"2 STEEPLE VIEW, DUNLEER, COUNTY LOUTH",None,Louth,79000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2016
2021-10-21,"311 THE LODGES, BALLYKISTEEN, COUNTY TIPPERARY",None,Tipperary,161000.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2021
2018-09-18,"7 THE CLAREMONT, SANTRY CROSS, DUBLIN 9",Dublin 9,Dublin,140000.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2018
2018-12-10,"14 HERMITAGE GARDENS, LUCAN, DUBLIN",None,Dublin,275000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2018
2018-12-20,"16 KILCARAGH VILLAGE, WATERFORD, WATERFORD",None,Waterford,124063.93,Yes,No,Second-Hand Dwelling house /Apartment,None,12,2018
2018-04-13,"3 GLENBEG POINT, ARDAMAINE, COURTOWN",None,Wexford,130000.0,No,No,Second-Hand Dwelling house /Apartment,None,4,2018
2014-08-08,"APT 10, VERVILLE COURT, VERNON AVE DUBLIN 3",Dublin 3,Dublin,300000.0,No,No,Second-Hand Dwelling house /Apartment,None,8,2014
2021-12-16,"4 THE GROVE OLD COURSE, MALLOW, CORK",None,Cork,230000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2021
2018-11-06,"43 CASTLEMARTIN CLOSE, BETTYSTOWN, MEATH",None,Meath,190000.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2018
2019-08-28,"FLAT 2, 87 SOUTH CIRCULAR ROAD, DUBLIN 8",Dublin 8,Dublin,950000.0,No,No,Second-Hand Dwelling house /Apartment,None,8,2019
2017-11-15,"INISFAIL, THE MOYNE, ENNISCORTHY",None,Wexford,123000.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2017
2014-10-12,"5 STATION HOUSE, CLIFDEN, COUNTY GALWAY",None,Galway,70000.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2014
2019-04-30,"DECOURCEY BAR APT, MAIN ST, AHASCRAGH",None,Galway,20000.0,No,No,Second-Hand Dwelling house /Apartment,None,4,2019
2021-03-31,"21 CORN MILL BALLYMOTE, BALLYMOTE, SLIGO",None,Sligo,95000.0,No,No,Second-Hand Dwelling house /Apartment,None,3,2021
2021-09-09,"2A GROSVENOR RD, RATHMINES, DUBLIN 6",Dublin 6,Dublin,890000.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2021
2016-08-19,"60 The Paddocks Drive West, Adamstown, Lucan",None,Dublin,246696.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,8,2016
2014-10-23,"5 DE LACEY COURT, TRIM, MEATH",None,Meath,220000.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2014
2018-10-19,"1 ST PATRICKS COURT, WILLIAM ST, LISTOWEL",None,Kerry,120000.0,Yes,No,Second-Hand Dwelling house /Apartment,None,10,2018
2020-08-14,"CROMEGA, NEWTOWN, KEEL",None,Mayo,116000.0,No,No,Second-Hand Dwelling house /Apartment,None,8,2020
2016-11-15,"15 LOWER DERRYNANE ROAD, TURNER'S CROSS, CORK",None,Cork,181500.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2016
2017-12-04,"1 COILL DARA, TUBBERCURRY, SLIGO",None,Sligo,180000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2017
2017-11-30,"6 PEMBROKE ROAD, DUBLIN 4, DUBLIN",Dublin 4,Dublin,1300000.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2017
2015-04-09,"238 FARRANFERRIS AVE, CORK, CORK",None,Cork,142000.0,No,No,Second-Hand Dwelling house /Apartment,None,4,2015
2015-01-05,"MOY HAVEN, CLOONGULAN, SWINFORD",None,Mayo,150000.0,No,No,Second-Hand Dwelling house /Apartment,None,1,2015
2017-09-27,"5 SUNSET AVE, RIVERCHAPEL, GOREY",None,Wexford,190000.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2017
2016-04-13,"2 CARAGH MEADOWS, NAAS, KILDARE",None,Kildare,270000.0,No,No,Second-Hand Dwelling house /Apartment,None,4,2016
2016-03-16,"1 THE HAVEN, ST MOBHI BOITHIRIN, GLASNEVIN DUBLIN 9",Dublin 9,Dublin,300000.0,No,No,Second-Hand Dwelling house /Apartment,None,3,2016
2015-05-22,"33 DE LACEY PARK, TULLYGLASS, SHANNON",None,Clare,75000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2015
2013-09-18,"7  Emmet Court, Clonmel",None,Tipperary,62000.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2013
2012-03-21,"1 The Estuary, Enniscrone",None,Sligo,95000.0,No,No,Second-Hand Dwelling house /Apartment,None,3,2012
2012-09-27,"Cappawhite, Co. Tipperary",None,Tipperary,97500.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2012
2019-05-31,"36 ALEXANDRA PARK, CLANE, CO KILDARE",None,Kildare,151535.48,Yes,No,Second-Hand Dwelling house /Apartment,None,5,2019
2018-05-16,"38 EATON TERRACE, RATHCOOLE, CO DUBLIN",None,Dublin,190000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2018
2019-07-23,"74 BLARNEY ST, CORK",None,Cork,230000.0,No,No,Second-Hand Dwelling house /Apartment,None,7,2019
2016-06-16,"MAIN ST, BALLAGHADEREEN, ROSCOMMON",None,Roscommon,45000.0,No,No,Second-Hand Dwelling house /Apartment,None,6,2016
2018-03-20,"88 THE CRESCENT BUILDING, PARK WEST POINT, CLONDALKIN",None,Dublin,165007.0,No,No,Second-Hand Dwelling house /Apartment,None,3,2018
2017-02-06,"25 CHAPEL LANE, ROSCREA, TIPPERARY",None,Tipperary,75000.0,No,No,Second-Hand Dwelling house /Apartment,None,2,2017
2020-01-23,"29 ROSLEVIN LAWN, ATHLONE, WESTMEATH",None,Westmeath,150000.0,No,No,Second-Hand Dwelling house /Apartment,None,1,2020
2015-06-18,"10 Meath Road, Bray",None,Wicklow,403000.0,No,No,Second-Hand Dwelling house /Apartment,None,6,2015
2017-05-24,"2 KILLEGLAND SQUARE, ASHBOURNE, CO MEATH",None,Meath,138000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2017
2018-08-24,"16 Coolkellure Rise, Coolkellure, Lehenaghbeg",None,Cork,370044.04,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,8,2018
2020-07-14,"17 The Oaks, Ballinahinch Wood, Ashford",None,Wicklow,345815.0,No,Yes,New Dwelling house /Apartment,None,7,2020
2020-04-24,"2 SEACREST, SUMMERDALE LAWN, YOUGHAL",None,Cork,415000.0,No,No,Second-Hand Dwelling house /Apartment,None,4,2020
2021-05-28,"14 CEIS LAWNS, KESHKERRIGAN, LEITRIM",None,Leitrim,99000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2021
2010-03-05,"13 Castlewoods, Castlebernard, Bandon",None,Cork,311000.0,No,No,Second-Hand Dwelling house /Apartment,None,3,2010
2016-01-06,"JEFFRYSTOWN, MONILEA, MULLINGAR",None,Westmeath,167000.0,No,No,Second-Hand Dwelling house /Apartment,None,1,2016
2020-12-10,"16 HOLLAND COURT, LISCANNOR, CLARE",None,Clare,147000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2020
2020-08-14,"CARTRON, BALLINAGARE, ROSCOMMON",None,Roscommon,210000.0,No,No,Second-Hand Dwelling house /Apartment,None,8,2020
2018-10-25,"12 BREMORE CASTLE GATE, HAMLET LANE, BALBRIGGAN",None,Dublin,175000.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2018
2019-05-14,"39 MARLMOUNT COURT, DUNDALK",None,Louth,290748.89,No,Yes,New Dwelling house /Apartment,None,5,2019
2019-12-09,"RAHARD, ATHENRY, GALWAY",None,Galway,380000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2019
2017-04-19,"2 Radharc na Bhoirne, Barefield",None,Clare,352422.47,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,4,2017
2015-02-10,"CARNALEA, THORMANBY RD, BAILY DUBLIN 13",Dublin 13,Dublin,5000000.0,No,No,Second-Hand Dwelling house /Apartment,None,2,2015
2020-11-27,"8 BROCAN WOOD, MONASTEREVIN, KILDARE",None,Kildare,290000.0,Yes,No,Second-Hand Dwelling house /Apartment,None,11,2020
2017-10-11,"26 Finlay Park, Old Carragh Road, naas",None,Kildare,295154.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,10,2017
2018-06-04,"26 GLENCLOY RD, WHITEHALL, DUBLIN 9",Dublin 9,Dublin,296000.0,No,No,Second-Hand Dwelling house /Apartment,None,6,2018
2010-08-25,"Winetavern, Stratford on Slaney",None,Wicklow,282500.0,No,No,Second-Hand Dwelling house /Apartment,None,8,2010
2011-01-12,"Magherasolas, Raphoe",None,Donegal,120000.0,No,No,Second-Hand Dwelling house /Apartment,None,1,2011
2018-07-11,"45 UPPER BRIDGE ST, SKIBBEREEN, CORK",None,Cork,158000.0,No,No,Second-Hand Dwelling house /Apartment,None,7,2018
2015-02-17,"15 LINNETFIELDS PARK, CASTAHEANY, CLONEE",None,Dublin,160000.0,No,No,Second-Hand Dwelling house /Apartment,None,2,2015
2018-02-16,"4 OAKPORT, COOTEHALL, CO ROSCOMMON",None,Roscommon,105000.0,No,No,Second-Hand Dwelling house /Apartment,None,2,2018
2010-10-18,"114 Walsh Road, Drumcondra, Dublin 9",Dublin 9,Dublin,277000.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2010
2013-08-10,"26 Palace View, Western Road, Cork City",None,Cork,150000.0,No,No,Second-Hand Dwelling house /Apartment,None,8,2013
2012-12-22,"Block A, Apartment 1 Hamilton Square, Cabra",Dublin 1,Dublin,25000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,12,2012
2019-02-25,"25 WARRENSTOWN WALK, BLANCHARDSTOWN, DUBLIN 15",Dublin 15,Dublin,235000.0,No,No,Second-Hand Dwelling house /Apartment,None,2,2019
2017-05-05,"23 ALPINE RISE, TALLAGHT, DUBLIN 24",Dublin 24,Dublin,235000.0,Yes,No,Second-Hand Dwelling house /Apartment,None,5,2017
2011-12-12,"Apartment 29  Block E1, The Kittwake  Barnageeragh Cove, Skerries",None,Dublin,229074.88,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,12,2011
2018-12-13,"5C SILVER MEWS, SILVER ST, NENAGH",None,Tipperary,70000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2018
2014-03-10,"20 STATIONCOURT WAY, COOLMINE, DUBLIN 15",Dublin 15,Dublin,247000.0,No,No,Second-Hand Dwelling house /Apartment,None,3,2014
2019-08-05,"3 Cherrymount Crescent, Ballyjamesduff",None,Cavan,195000.0,No,Yes,New Dwelling house /Apartment,None,8,2019
2021-05-03,"39 MERTON DR, RANELAGH, DUBLIN 6",Dublin 6,Dublin,945000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2021
2014-11-25,"HERBERTON BLOCK B  APT 5, 2 HERBERTON STREET, DUBLIN 8",None,Dublin,160000.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2014
2019-04-16,"GLENAVEIGH HOUSE, CARNEY NENAGH, TIPPERARY",None,Tipperary,224000.0,No,No,Second-Hand Dwelling house /Apartment,None,4,2019
2020-08-20,"10 YELLOW MEADOWS DRIVE, CLONDALKIN, DUBLIN 22",None,Dublin,242000.0,No,No,Second-Hand Dwelling house /Apartment,None,8,2020
2016-06-10,"94 KIRKPATRICK HOUSE, SPENCER DOCK, DUBLIN 1",Dublin 1,Dublin,420000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,6,2016
2018-12-14,"SWALLOWS THATCH, 1 COOLEIGH, CARRIGEEN VIA WATERFORD",None,Kilkenny,400000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2018
2020-08-28,"61 CHANDLERS WALK, RUSHBROOKE LINKS, COBH",None,Cork,190000.0,No,No,Second-Hand Dwelling house /Apartment,None,8,2020
2020-12-17,"14 The View, Oldbridge Manor, Rathmullen  Drogheda",None,Meath,246696.03,No,Yes,New Dwelling house /Apartment,None,12,2020
2017-07-25,"3, Ceim Na Carraig, Rockcorry",None,Monaghan,21500.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,7,2017
2020-02-11,"MULLINNAGORE, CASTLEBRIDGE, WEXFORD",None,Wexford,230000.0,No,No,Second-Hand Dwelling house /Apartment,None,2,2020
2015-11-11,"COOLRONAN, BALLIVOR, CO. MEATH",None,Meath,310000.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2015
2021-08-30,"16 CLUAIN FRAOIGH, LANESBOROUGH ROAD, ROSCOMMON",None,Roscommon,166000.0,No,No,Second-Hand Dwelling house /Apartment,None,8,2021
2017-02-06,"32 ALDERGROVE, NAAS, CO KILDARE",None,Kildare,292500.0,No,No,Second-Hand Dwelling house /Apartment,None,2,2017
2011-09-05,"26 Pebble Walk, Pebble Beach, Tramore",None,Waterford,55000.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2011
2012-08-22,"6 Hazel Lane, Bryanstown, Drogheda",None,Meath,120000.0,No,No,Second-Hand Dwelling house /Apartment,None,8,2012
2011-04-29,"Tavanaghmore, Pontoon, Ballina",None,Mayo,295000.0,No,No,Second-Hand Dwelling house /Apartment,None,4,2011
2015-01-13,"24 THE WATERFRONT, LOUGHREA, GALWAY",None,Galway,152000.0,No,No,Second-Hand Dwelling house /Apartment,None,1,2015
2021-08-26,"DUNMORE, DOONBEG, CLARE",None,Clare,132000.0,No,No,Second-Hand Dwelling house /Apartment,None,8,2021
2018-11-13,"APT 1 O 1, ABBEY ST, CAHIR",None,Tipperary,25000.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2018
2019-06-12,"106 MALAHIDE ROAD, CLONTARF, DUBLIN 3",Dublin 3,Dublin,500000.0,No,No,Second-Hand Dwelling house /Apartment,None,6,2019
2021-05-13,"CAREG WEN, DAARS, SALLINS",None,Kildare,630000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2021
2016-11-18,"2 The Place, Hazelbrook Square, Whitehall Road",Dublin 14,Dublin,524229.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,11,2016
2019-02-04,"74 SPRING LANE RD, BALLYVOLANE, CORK",None,Cork,7300.0,No,No,Second-Hand Dwelling house /Apartment,None,2,2019
2017-08-09,"76 FELS POINT BLOCK D, PIER VILLAGE, TRALEE",None,Kerry,55000.0,No,No,Second-Hand Dwelling house /Apartment,None,8,2017
2021-04-29,"BALLINAKILL, CARBURY, KILDARE",None,Kildare,475000.0,No,No,Second-Hand Dwelling house /Apartment,None,4,2021
2018-09-19,"4 HIGHFIELD CRESCENT, GREENANE, KANTURK",None,Cork,135000.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2018
2018-11-20,"21 VESEY PLACE, DUN LAOGHAIRE, CO DUBLIN",None,Dublin,1415000.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2018
2017-07-31,"20 Castle Oak Crescent, Limerick Road, Nenagh",None,Tipperary,95000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,7,2017
2015-10-01,"24 Waterside, Castleheights, Kilmoney Rd.",None,Cork,158590.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,10,2015
2019-06-06,"32 ACHA BHILE, LAHINCH RD, ENNIS",None,Clare,130000.0,No,No,Second-Hand Dwelling house /Apartment,None,6,2019
2017-03-08,"TRAVERGO LODGE, UPPER ROCHESTOWN, CORK",None,Cork,750000.0,No,No,Second-Hand Dwelling house /Apartment,None,3,2017
2019-03-05,"1 Glenatore, Coosan, Athlone",None,Westmeath,176211.45,No,Yes,New Dwelling house /Apartment,None,3,2019
2010-10-21,"24 BLARNEY PARK, KIMMAGE, .",Dublin 12,Dublin,210000.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2010
2020-03-27,"KEALFOUN, FEWS, KILMACTHOMAS",None,Waterford,190000.0,No,No,Second-Hand Dwelling house /Apartment,None,3,2020
2021-01-09,"4 Marlmount Park, Old Dublin Road, Dundalk",None,Louth,246696.0,No,Yes,New Dwelling house /Apartment,None,1,2021
2019-04-10,"73 WATERSIDE COURT, MALAHIDE, CO DUBLIN",None,Dublin,175500.0,No,No,Second-Hand Dwelling house /Apartment,None,4,2019
2016-01-20,"8 Lucan Road, Chapelizod, Dublin",None,Dublin,45000.0,No,No,Second-Hand Dwelling house /Apartment,None,1,2016
2013-02-07,"2 The Nurseries, Moylough",None,Galway,35242.3,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2,2013
2017-07-12,"TULAC, KNAPTON RD, MONKSTOWN",None,Dublin,1495000.0,No,No,Second-Hand Dwelling house /Apartment,None,7,2017
2015-10-15,"3 COOGYULLA, DOOLIN, CLARE",None,Clare,53439.12,No,No,Second-Hand Dwelling house /Apartment,None,10,2015
2012-05-30,"124 Queen's Court, Queen's Park, Monkstown",None,Dublin,144000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2012
2013-02-12,"807 RIVERPOINT, BISHOPS QUAY",None,Limerick,73000.0,No,No,Second-Hand Dwelling house /Apartment,None,2,2013
2019-01-02,"40 IVY COURT, BEAUMONT WOODS, DUBLIN 9",Dublin 9,Dublin,160000.0,No,No,Second-Hand Dwelling house /Apartment,None,1,2019
2019-12-20,"CHURCH ST, ENNISTYMON, CO CLARE",None,Clare,255000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2019
2019-12-13,"8 Old Head View, Kinsale Manor, Rathbeg",None,Cork,299559.0,No,Yes,New Dwelling house /Apartment,None,12,2019
2018-01-08,"GURTNABARNA, BALLYKISTEEN WALK, TIPPERARY",None,Tipperary,90000.0,No,No,Second-Hand Dwelling house /Apartment,None,1,2018
2017-03-10,"9 RIVERCREST, SLEATY ST, 9RAIGUECULLEN",None,Carlow,127500.0,No,No,Second-Hand Dwelling house /Apartment,None,3,2017
2016-10-31,"19 AILESBURY GROVE, DUNDRUM, DUBLIN 16",Dublin 16,Dublin,470000.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2016
2018-01-26,"18 BEACHSIDE RISE, RIVERCHAPEL, GOREY",None,Wexford,111000.0,No,No,Second-Hand Dwelling house /Apartment,None,1,2018
2019-12-02,"8 ST GALLS GARDENS, MILLTOWN, DUBLIN 14",Dublin 14,Dublin,485000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2019
2014-09-26,"The Corner Cottage, Caves Strand, Malahide",None,Dublin,350000.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2014
2014-05-30,"APT 5, CASTLE GATE, LORD EDWARD ST DUBLIN 2",Dublin 2,Dublin,175000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2014
2013-07-11,"12 LAKESIDE DOWNS, BLESSINGTON",None,Wicklow,232000.0,No,No,Second-Hand Dwelling house /Apartment,None,7,2013
2013-09-25,"2 Pinetrees, Curkish Lane, Bailieborough",None,Cavan,65000.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2013
2016-05-05,"6 BAGGOT RATH, PEMBROKE ROW, DUBLIN 2",Dublin 2,Dublin,350000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2016
2021-01-25,"9 SILVERWOOD RD, RATHFARNHAM, DUBLIN 14",Dublin 14,Dublin,510000.0,No,No,Second-Hand Dwelling house /Apartment,None,1,2021
2014-08-27,"29 BRUACH NA SIONNA, CASTLECONNELL, LIMERICK",None,Limerick,60000.0,No,No,Second-Hand Dwelling house /Apartment,None,8,2014
2017-12-20,"25 Lynhurst, Herbert Road, Bray",None,Wicklow,466960.35,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,12,2017
2020-12-02,"5B MARYFIELD COURT, MONREAD RD, NAAS",None,Kildare,230000.0,Yes,No,Second-Hand Dwelling house /Apartment,None,12,2020
2020-01-30,"3 Primrose Hill, Springmount, Tramore",None,Waterford,442199.0,No,Yes,New Dwelling house /Apartment,None,1,2020
2018-09-25,"88 THE STRAND, DONABATE, DUBLIN",Dublin 24,Dublin,300000.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2018
2019-03-10,"16 OLOUGHLIN RD, KILKENNY, KILKENNY",None,Kilkenny,252000.0,No,No,Second-Hand Dwelling house /Apartment,None,3,2019
2017-02-02,"72 ARDPATRICK RD, NAVAN RD, DUBLIN 7",Dublin 7,Dublin,360500.0,No,No,Second-Hand Dwelling house /Apartment,None,2,2017
2012-10-25,"7 Hanover Lane, Dublin 7",None,Dublin,170000.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2012
2015-01-04,"6 CASTLEMANOR, BALLYJAMESDUFF, CO CAVAN",None,Cavan,80000.0,No,No,Second-Hand Dwelling house /Apartment,None,1,2015
2016-11-16,"49 BROOKVILLE AVE, CLAREVIEW ESTATE, LIMERICK",None,Limerick,210000.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2016
2015-11-09,"1 PLEASANT PLACE, PORTLAOISE, LAOIS",None,Laois,93500.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2015
2014-03-31,"CORRYGARRY, CASTLEBLAYNEY, MONAGHAN",None,Monaghan,150000.0,No,No,Second-Hand Dwelling house /Apartment,None,3,2014
2016-05-31,"22 ST FACHTNAS TERRACE, SKIBBEREEN, CORK",None,Cork,95000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2016
2012-05-31,"27 Marguerite Road, Drumcondra",Dublin 9,Dublin,217500.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2012
2011-01-17,"Carrowbaun, Aughamore, Ballyhaunis",None,Mayo,56000.0,No,No,Second-Hand Dwelling house /Apartment,None,1,2011
2020-03-16,"3 ST PATRICK'S TERRACE, BLARNEY, CO CORK",None,Cork,140000.0,No,No,Second-Hand Dwelling house /Apartment,None,3,2020
2020-11-12,"Apartment 13 Watermark Building, Block C  Royal Canal Park, Ashtown",Dublin 15,Dublin,40000.0,No,Yes,New Dwelling house /Apartment,None,11,2020
2017-01-27,"44 RUSHBROOK, BLANCHARDSTOWN, DUBLIN 15",Dublin 15,Dublin,440000.0,No,No,Second-Hand Dwelling house /Apartment,None,1,2017
2020-11-24,"GLENDINE, OAKPARK RD, TRALEE",None,Kerry,275000.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2020
2021-07-27,"AUBURN, ST THOMAS ROAD, MOUNT MERRION",None,Dublin,1350000.0,No,No,Second-Hand Dwelling house /Apartment,None,7,2021
2020-03-16,"92  Kilbelin Abbey, Newbridge",None,Kildare,326000.0,No,Yes,New Dwelling house /Apartment,None,3,2020
2016-03-21,"37 SWIFTBROOK DR, SWIFTBROOK DUBLIN 24, DUBLIN",Dublin 24,Dublin,132000.0,No,No,Second-Hand Dwelling house /Apartment,None,3,2016
2016-09-09,"APT 2 37 FENIAN STREET, DUBLIN 2, DUBLIN",Dublin 2,Dublin,520000.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2016
2019-08-15,"36 PACELLI RD, NAAS, KILDARE",None,Kildare,213000.0,No,No,Second-Hand Dwelling house /Apartment,None,8,2019
2015-04-12,"25 SHANTALLA AVE, SANTRY, DUBLIN 9",Dublin 9,Dublin,372000.0,No,No,Second-Hand Dwelling house /Apartment,None,4,2015
2018-01-19,"55 LANESBOROUGH GROVE, CHARLESTOWN DUBLIN 11, DUBLIN",Dublin 11,Dublin,270000.0,No,No,Second-Hand Dwelling house /Apartment,None,1,2018
2014-05-12,"13 Seabury Green, Malahide",None,Dublin,445000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2014
